Account,Balance
0.0.1774262,0
0.0.1772892,0
0.0.1765283,0
0.0.1765052,0
0.0.1763299,0
0.0.1761806,0
0.0.1761083,0
0.0.1759484,0
0.0.1759153,0
0.0.1757800,5434.393626
0.0.1757633,521862.935021
0.0.1757176,0
0.0.1755014,0
0.0.1755008,0
0.0.1754647,0
0.0.1754100,0
0.0.1754083,0
0.0.1754046,0
0.0.1753869,0
0.0.1753318,0
0.0.1752447,0
0.0.1750918,0
0.0.1750694,0
0.0.1750678,0
0.0.1750507,0
0.0.1749117,0
0.0.1749065,0
0.0.1746416,0
0.0.1743712,0
0.0.1742170,0
0.0.1741896,0
0.0.1741439,0
0.0.1741285,0
0.0.1739280,0
0.0.1738710,1493.211358
0.0.1737806,0
0.0.1736323,0
0.0.1735465,0
0.0.1735376,0
0.0.1735279,0
0.0.1735248,0
0.0.1735184,0
0.0.1735135,0
0.0.1734710,0
0.0.1734666,0
0.0.1734423,0
0.0.1734311,0
0.0.1734296,0
0.0.1734293,0
0.0.1734205,0
0.0.1734204,0
0.0.1734137,0
0.0.1734124,18038724.75273
0.0.1734099,0
0.0.1733920,0
0.0.1733910,0
0.0.1733758,0
0.0.1733408,0
0.0.1730783,2182155.840652
0.0.1729952,0
0.0.1729620,246.64979
0.0.1729562,4493006.655138
0.0.1728955,13154029.070638
0.0.1727704,0.000207
0.0.1727366,0
0.0.1725828,0
0.0.1725817,5000000
0.0.1725698,0
0.0.1725029,0
0.0.1724536,0
0.0.1724010,40148503.927722
0.0.1722926,0
0.0.1722891,0
0.0.1721142,0.773037
0.0.1721040,282576.125555
0.0.1716936,208789.919245
0.0.1716806,0
0.0.1715943,0
0.0.1715426,0
0.0.1715415,0.514584
0.0.1715356,0
0.0.1714749,139391
0.0.1714466,0
0.0.1713904,0
0.0.1713560,3029848.917976
0.0.1710309,0
0.0.1708350,0
0.0.1708206,0
0.0.1704990,0
0.0.1704965,0
0.0.1704331,2853.715301
0.0.1702156,0
0.0.1700110,0
0.0.1698743,0
0.0.1697283,1
0.0.1697015,0
0.0.1696576,0
0.0.1695512,0
0.0.1693893,0
0.0.1693099,0
0.0.1692881,0
0.0.1692738,0
0.0.1692707,0
0.0.1692675,0
0.0.1692625,0
0.0.1692614,0
0.0.1692599,0
0.0.1692574,0
0.0.1690092,0
0.0.1689731,0
0.0.1688814,0
0.0.1686111,0
0.0.1685962,0
0.0.1684702,0
0.0.1684671,0
0.0.1684291,0
0.0.1684258,0
0.0.1682027,0
0.0.1681816,0
0.0.1680706,424
0.0.1677635,0
0.0.1676826,0
0.0.1674855,0
0.0.1674539,1
0.0.1672779,0
0.0.1672338,0
0.0.1672093,679359775.608295
0.0.1670787,720600
0.0.1669622,245022
0.0.1669575,0
0.0.1668450,20793448.391608
0.0.1667959,0
0.0.1667150,1530641.980747
0.0.1667054,0
0.0.1666056,800475.739824
0.0.1664809,0
0.0.1664109,0
0.0.1664107,0
0.0.1662023,4061306.902991
0.0.1648969,0
0.0.1648179,0
0.0.1646277,2920663.172688
0.0.1645965,0
0.0.1644948,0
0.0.1644184,44141079
0.0.1639589,0
0.0.1639415,0
0.0.1639408,0
0.0.1639359,0
0.0.1639117,250000000
0.0.1638769,0
0.0.1571137,297.50037
0.0.1567065,0
0.0.1538226,0
0.0.1538061,0
0.0.1524681,0
0.0.1524659,0
0.0.1520190,7778731.146676
0.0.1519876,0
0.0.1518618,0
0.0.1518550,1034455663.000046
0.0.1517416,0
0.0.1516503,0
0.0.1515378,0
0.0.1515366,0
0.0.1515322,0
0.0.1515259,0
0.0.1515072,0
0.0.1515061,0
0.0.1515018,0
0.0.1514963,0
0.0.1514934,0
0.0.1514901,0
0.0.1514828,0
0.0.1514823,0
0.0.1514822,0
0.0.1514751,0
0.0.1514662,283756.419279
0.0.1514563,0
0.0.1514233,0
0.0.1513716,9
0.0.1512214,83716.879893
0.0.1512099,1002507.721627
0.0.1511241,0
0.0.1509059,2643794.403612
0.0.1508105,14061494.619154
0.0.1505544,1966.489202
0.0.1504985,0
0.0.1504316,0
0.0.1503696,0
0.0.1501623,0
0.0.1500619,0
0.0.1498096,0
0.0.1497808,0
0.0.1497064,0
0.0.1497001,0
0.0.1496121,0
0.0.1496120,0
0.0.1496114,0
0.0.1496105,0
0.0.1494052,14860346.759216
0.0.1493960,0
0.0.1493869,0
0.0.1493545,0
0.0.1491762,0
0.0.1491274,0
0.0.1491252,0
0.0.1491250,0
0.0.1491101,0
0.0.1490384,0
0.0.1490298,0
0.0.1490272,0
0.0.1490249,0
0.0.1490006,0
0.0.1489970,0
0.0.1489916,0
0.0.1489666,0
0.0.1489279,0
0.0.1488975,0
0.0.1488448,0
0.0.1488177,0
0.0.1488151,0
0.0.1488130,0
0.0.1487298,0
0.0.1487194,0
0.0.1486522,5000
0.0.1486038,0
0.0.1485859,0
0.0.1485464,0
0.0.1485315,0
0.0.1484987,0
0.0.1484636,0
0.0.1484306,0
0.0.1483822,0
0.0.1483585,0
0.0.1483576,0
0.0.1482457,0
0.0.1482186,0
0.0.1481789,0
0.0.1481264,0
0.0.1481135,0
0.0.1480838,0
0.0.1480572,0
0.0.1479995,0
0.0.1479815,0
0.0.1476554,0
0.0.1476004,0
0.0.1475186,3209216.789712
0.0.1474411,6023901
0.0.1474364,5068564.178458
0.0.1471319,7747709.012197
0.0.1470278,2000000
0.0.1470245,0
0.0.1468070,0
0.0.1467861,26.94703
0.0.1467782,0
0.0.1467065,0
0.0.1465130,0
0.0.1464977,0
0.0.1464633,0
0.0.1463486,0
0.0.1463415,0
0.0.1462762,8013.491564
0.0.1461768,0
0.0.1461458,0
0.0.1461439,0
0.0.1461207,0
0.0.1460665,0
0.0.1460081,48
0.0.1459587,0
0.0.1458671,1
0.0.1456658,0
0.0.1455021,0
0.0.1454773,0
0.0.1454031,0
0.0.1453803,0
0.0.1453714,0
0.0.1453226,5140321.969251
0.0.1452505,0
0.0.1451523,120862887.645402
0.0.1450614,0
0.0.1449591,1
0.0.1448704,0
0.0.1446276,12490.209719
0.0.1446267,0
0.0.1446260,0
0.0.1445583,1382630.556085
0.0.1444567,61006.473364
0.0.1443110,0
0.0.1442270,0.094559
0.0.1442190,171370.178419
0.0.1442079,100
0.0.1441316,5076.683056
0.0.1441192,0
0.0.1441041,0
0.0.1440792,0
0.0.1438331,1953095.948099
0.0.1437044,0
0.0.1437001,0
0.0.1435529,139503.977944
0.0.1435237,0.000067
0.0.1435116,0
0.0.1431470,542795976.622325
0.0.1430516,199143027.814995
0.0.1429848,0
0.0.1427210,0
0.0.1427151,0
0.0.1425322,3757090.156195
0.0.1425168,34257610.430072
0.0.1424415,0
0.0.1424395,0
0.0.1424314,0
0.0.1424310,0
0.0.1424187,0
0.0.1421971,1572.161343
0.0.1420557,0
0.0.1419283,0
0.0.1419142,57978775.018119
0.0.1416857,0
0.0.1416662,0
0.0.1416408,0
0.0.1416263,600601
0.0.1415917,0
0.0.1415698,0.007754
0.0.1414764,0
0.0.1414122,0
0.0.1413657,1803846.589887
0.0.1413385,6060487.25252
0.0.1413334,4538462.970211
0.0.1413141,10000000
0.0.1411776,0
0.0.1410798,0
0.0.1410480,0
0.0.1409256,0
0.0.1408532,0
0.0.1407843,0
0.0.1407103,0
0.0.1405909,8507737.377644
0.0.1405816,0
0.0.1405765,1633239.232695
0.0.1404731,0
0.0.1403997,1204943.251887
0.0.1403861,0
0.0.1403597,0
0.0.1402454,0
0.0.1401729,0
0.0.1401275,1000000
0.0.1400949,0
0.0.1400847,11500
0.0.1400757,0
0.0.1399621,0
0.0.1399588,24999999.999652
0.0.1396987,0
0.0.1396190,0
0.0.1395118,12391722.934321
0.0.1394264,0
0.0.1393979,0
0.0.1393928,0
0.0.1393852,0
0.0.1393740,0
0.0.1393649,0
0.0.1392946,6666
0.0.1392646,0
0.0.1392537,420161.994807
0.0.1391176,0
0.0.1390693,8727731.817542
0.0.1390678,0
0.0.1389857,0
0.0.1389252,0
0.0.1389129,4143901
0.0.1388970,0
0.0.1388941,0
0.0.1388827,0
0.0.1388567,0
0.0.1388486,0
0.0.1387634,0
0.0.1387335,0
0.0.1387296,0
0.0.1386381,0
0.0.1386000,2402400
0.0.1385994,0
0.0.1385889,0
0.0.1385888,0
0.0.1385488,0
0.0.1385429,0
0.0.1385189,2
0.0.1384968,0
0.0.1384557,0
0.0.1384510,0
0.0.1384238,0
0.0.1384174,0
0.0.1383669,59285.18681
0.0.1383271,0
0.0.1382917,0
0.0.1382916,0
0.0.1382711,0
0.0.1382695,0
0.0.1382332,0
0.0.1382241,0
0.0.1382117,0
0.0.1381906,0
0.0.1381632,9050659.794305
0.0.1381031,0
0.0.1380379,0
0.0.1378863,0
0.0.1377127,0
0.0.1374868,0
0.0.1373889,0
0.0.1372987,2850950.774077
0.0.1372579,0
0.0.1368215,27263752.280753
0.0.1368179,4010308.678592
0.0.1365264,0
0.0.1365164,2000
0.0.1365105,2677.485695
0.0.1362919,2679969.62216
0.0.1360162,0
0.0.1359555,0
0.0.1357347,700
0.0.1356034,0
0.0.1355800,0
0.0.1355745,0
0.0.1355408,5000000
0.0.1355197,13093590.639317
0.0.1355055,0
0.0.1353334,0
0.0.1352023,1984357.673003
0.0.1351987,0
0.0.1351777,0
0.0.1351626,0
0.0.1351288,0
0.0.1350500,0
0.0.1349259,0
0.0.1348275,0
0.0.1348061,0
0.0.1347370,0
0.0.1345580,1096769.831047
0.0.1344307,0
0.0.1343362,0
0.0.1341993,143356.48543
0.0.1341946,0
0.0.1341919,0
0.0.1341132,0
0.0.1341129,0
0.0.1341113,2300321.921387
0.0.1340877,0
0.0.1340521,0
0.0.1340468,0
0.0.1340364,0
0.0.1340345,0
0.0.1340284,0
0.0.1340246,0
0.0.1340218,0
0.0.1339953,0
0.0.1339713,0
0.0.1339154,842824.230914
0.0.1338344,0
0.0.1338256,0
0.0.1338071,0
0.0.1337171,0
0.0.1337169,1005000
0.0.1335588,1274585990.09096
0.0.1335566,0
0.0.1333933,4023951
0.0.1333215,0
0.0.1332922,9.47909
0.0.1332744,16425066.055019
0.0.1332726,0
0.0.1332536,0
0.0.1332234,0
0.0.1331883,0
0.0.1331879,0
0.0.1331870,0
0.0.1331665,0
0.0.1330599,11656189.878153
0.0.1330551,0
0.0.1330040,0
0.0.1328812,0
0.0.1328612,0
0.0.1328493,0
0.0.1328333,0
0.0.1328304,0
0.0.1328238,0
0.0.1328130,0
0.0.1328028,0
0.0.1327521,0
0.0.1327466,0
0.0.1327333,0
0.0.1326757,0
0.0.1326619,0
0.0.1325256,100000
0.0.1325165,0
0.0.1324963,0
0.0.1324522,0
0.0.1324518,0
0.0.1322547,0
0.0.1320188,5122500.706031
0.0.1319708,0
0.0.1319617,0
0.0.1319517,0
0.0.1319361,0
0.0.1319281,0
0.0.1319238,0
0.0.1319175,0
0.0.1319132,0
0.0.1318104,300
0.0.1312367,6031.414369
0.0.1307308,0
0.0.1303966,0
0.0.1303744,0
0.0.1303525,0
0.0.1301559,0
0.0.1301343,0
0.0.1300860,0
0.0.1296958,0
0.0.1295327,0
0.0.1295278,559506.909302
0.0.1295195,0
0.0.1294706,0
0.0.1294065,0.000127
0.0.1292844,0
0.0.1292606,0
0.0.1291404,0
0.0.1291157,0
0.0.1290721,0
0.0.1290521,0
0.0.1290371,0
0.0.1290292,1250000
0.0.1290140,0
0.0.1290076,0
0.0.1290009,0
0.0.1289634,0
0.0.1289271,0
0.0.1289239,729097.987849
0.0.1289109,0
0.0.1288471,0
0.0.1288449,0
0.0.1288445,0
0.0.1288443,0
0.0.1288438,0
0.0.1288394,0
0.0.1288292,0
0.0.1287886,0
0.0.1287710,0
0.0.1287623,0
0.0.1287234,0
0.0.1286509,0
0.0.1286498,0
0.0.1286272,1609700.536288
0.0.1285547,179949.910922
0.0.1285469,0
0.0.1285436,0
0.0.1285428,0
0.0.1285419,0
0.0.1285385,0
0.0.1284546,0
0.0.1283669,0
0.0.1283575,0
0.0.1282147,0
0.0.1281915,0
0.0.1280938,0
0.0.1280405,100
0.0.1280209,0
0.0.1280103,1
0.0.1279468,0
0.0.1279309,0
0.0.1278848,2500000
0.0.1278045,0
0.0.1277876,0
0.0.1277773,0
0.0.1277704,0
0.0.1277487,0
0.0.1277404,0
0.0.1277332,0
0.0.1276979,0
0.0.1276977,0
0.0.1276927,0
0.0.1276914,0
0.0.1276909,0
0.0.1276792,0
0.0.1276766,0
0.0.1276652,0
0.0.1276643,0
0.0.1276639,0
0.0.1276500,0
0.0.1276435,0
0.0.1276427,0
0.0.1276407,0
0.0.1276400,0
0.0.1276368,0
0.0.1276337,0
0.0.1276336,0
0.0.1276304,0
0.0.1276290,0
0.0.1276268,0
0.0.1276258,0
0.0.1276234,0
0.0.1276219,0
0.0.1276029,0
0.0.1276010,0
0.0.1275880,0
0.0.1275761,0
0.0.1275512,0
0.0.1275505,0
0.0.1275489,0
0.0.1275427,0
0.0.1275377,0
0.0.1275297,0
0.0.1275242,0
0.0.1275125,0
0.0.1275106,0
0.0.1275098,0
0.0.1275086,0
0.0.1274771,0
0.0.1274703,0
0.0.1274385,0
0.0.1274263,0
0.0.1274215,0
0.0.1274043,0
0.0.1273536,0
0.0.1273481,0
0.0.1273320,0
0.0.1269540,26281765.21
0.0.1269271,0
0.0.1268672,2375949.876667
0.0.1265252,0
0.0.1265213,537438.06848
0.0.1265153,0
0.0.1264808,7630.830918
0.0.1264539,0
0.0.1263897,4024001
0.0.1263688,0
0.0.1263545,0
0.0.1262743,0
0.0.1261552,0
0.0.1261541,0
0.0.1261039,0
0.0.1259328,0
0.0.1259163,0
0.0.1258197,0
0.0.1258077,0
0.0.1257326,0
0.0.1257005,0
0.0.1256653,0
0.0.1255531,0
0.0.1255447,0
0.0.1255254,0
0.0.1253298,0
0.0.1253147,0
0.0.1252243,0
0.0.1252194,0
0.0.1252163,0
0.0.1252032,229092.713145
0.0.1250550,0
0.0.1249569,0
0.0.1249016,0
0.0.1248895,0
0.0.1248380,0
0.0.1247655,0
0.0.1239542,0
0.0.1239494,0
0.0.1238961,0
0.0.1238742,0
0.0.1238723,0
0.0.1236968,0
0.0.1236941,0
0.0.1236309,0
0.0.1235293,0
0.0.1234954,57454905.002108
0.0.1234191,0
0.0.1234031,0
0.0.1234008,0
0.0.1233622,0
0.0.1233411,0
0.0.1233269,0
0.0.1233179,0
0.0.1233142,0
0.0.1233120,0
0.0.1233081,0
0.0.1232691,0
0.0.1232351,0
0.0.1232225,0
0.0.1232186,0
0.0.1232069,3343948.448551
0.0.1231327,0
0.0.1231273,0
0.0.1229814,0
0.0.1229550,0
0.0.1229302,0
0.0.1229164,0
0.0.1229063,0
0.0.1228933,0
0.0.1228641,0
0.0.1228404,0
0.0.1228392,0
0.0.1228155,0
0.0.1228148,0
0.0.1228103,0
0.0.1228071,0
0.0.1227881,0
0.0.1227866,0
0.0.1227768,0
0.0.1227755,0
0.0.1227422,0
0.0.1227417,0
0.0.1227386,0
0.0.1227330,0
0.0.1227264,0
0.0.1227169,0
0.0.1227101,0
0.0.1227086,0
0.0.1226977,0
0.0.1226932,0
0.0.1226759,0
0.0.1226635,0
0.0.1226356,0
0.0.1225607,0
0.0.1225332,0
0.0.1225106,0
0.0.1224985,0
0.0.1223772,0
0.0.1223684,0
0.0.1223457,0
0.0.1223138,0
0.0.1223016,0
0.0.1222938,0
0.0.1222820,0
0.0.1222819,0
0.0.1222688,0
0.0.1222644,0
0.0.1222581,0
0.0.1222378,0
0.0.1222284,0
0.0.1222253,0
0.0.1222223,0
0.0.1222202,0
0.0.1221982,0
0.0.1221976,0
0.0.1221908,0
0.0.1221746,0
0.0.1221706,0
0.0.1221656,0
0.0.1221641,0
0.0.1221635,0
0.0.1221608,0
0.0.1221344,0
0.0.1221228,0
0.0.1221087,0
0.0.1221086,0
0.0.1221009,0
0.0.1220573,0
0.0.1220509,0
0.0.1220493,0
0.0.1220486,0
0.0.1220387,0
0.0.1220386,0
0.0.1220201,0
0.0.1219856,0
0.0.1219684,0
0.0.1219400,0
0.0.1219307,0
0.0.1219138,0
0.0.1219058,0
0.0.1218748,0
0.0.1218610,0
0.0.1218363,0
0.0.1218135,0
0.0.1218069,0
0.0.1218052,0
0.0.1217894,0
0.0.1217805,0
0.0.1217760,0
0.0.1217717,0
0.0.1217712,0
0.0.1217701,0
0.0.1217682,0
0.0.1217325,0
0.0.1217322,0
0.0.1217121,0
0.0.1216950,0
0.0.1216629,0
0.0.1216469,0
0.0.1216097,0
0.0.1215986,0
0.0.1215937,0
0.0.1215765,0
0.0.1215604,0
0.0.1215511,0
0.0.1215501,0
0.0.1215497,0
0.0.1215486,0
0.0.1215466,0
0.0.1215459,0
0.0.1215418,0
0.0.1215377,0
0.0.1215242,0
0.0.1214879,0
0.0.1214713,0
0.0.1214486,0
0.0.1214246,0
0.0.1214210,0
0.0.1214202,0
0.0.1214184,0
0.0.1214178,0
0.0.1213938,0
0.0.1213921,0
0.0.1213897,0
0.0.1213888,0
0.0.1213840,0
0.0.1213707,0
0.0.1213637,0
0.0.1213619,0
0.0.1213552,0
0.0.1213414,0
0.0.1213392,0
0.0.1213389,0
0.0.1213353,0
0.0.1213315,0
0.0.1213179,0
0.0.1213100,0
0.0.1213076,0
0.0.1213055,0
0.0.1212994,0
0.0.1212896,0
0.0.1212834,0
0.0.1212830,0
0.0.1212815,0
0.0.1212743,0
0.0.1212560,0
0.0.1212415,0
0.0.1212253,0
0.0.1212246,0
0.0.1212237,0
0.0.1212209,0
0.0.1212186,0
0.0.1212182,0
0.0.1212125,0
0.0.1211974,0
0.0.1211951,0
0.0.1211839,0
0.0.1211705,0
0.0.1211677,0
0.0.1211664,0
0.0.1211614,0
0.0.1211603,0
0.0.1211533,0
0.0.1211514,0
0.0.1211462,0
0.0.1211391,0
0.0.1211257,0
0.0.1211232,0
0.0.1211085,0
0.0.1211058,0
0.0.1211044,0
0.0.1211029,0
0.0.1210997,0
0.0.1210934,30500
0.0.1210781,0
0.0.1210771,0
0.0.1210745,0
0.0.1210716,0
0.0.1210678,0
0.0.1210636,0
0.0.1210618,0
0.0.1210546,0
0.0.1210497,0
0.0.1210243,0
0.0.1210171,0
0.0.1209958,0
0.0.1209864,0
0.0.1209755,0
0.0.1209683,0
0.0.1209652,0
0.0.1209543,0
0.0.1209509,0
0.0.1209484,0
0.0.1209472,0
0.0.1200911,0
0.0.1200868,0
0.0.1200709,0
0.0.1200707,0
0.0.1200647,0
0.0.1200620,0
0.0.1200590,0
0.0.1200572,0
0.0.1200543,0
0.0.1200504,0
0.0.1200502,0
0.0.1200488,0
0.0.1200486,0
0.0.1200445,0
0.0.1200429,0
0.0.1200389,0
0.0.1200388,0
0.0.1200307,0
0.0.1200291,0
0.0.1200230,0
0.0.1200195,0
0.0.1200111,0
0.0.1200060,0
0.0.1199985,0
0.0.1199542,0
0.0.1199486,0
0.0.1199463,0
0.0.1199107,0
0.0.1199096,0
0.0.1198989,0
0.0.1198972,0
0.0.1198786,0
0.0.1198758,0
0.0.1198559,0
0.0.1198204,0
0.0.1198197,0
0.0.1198177,0
0.0.1198162,0
0.0.1198151,0
0.0.1198118,0
0.0.1197853,0
0.0.1197788,0
0.0.1197760,10000000
0.0.1197591,0
0.0.1197558,0
0.0.1197359,0
0.0.1197329,0
0.0.1197270,0
0.0.1197176,0
0.0.1197001,0
0.0.1196976,0
0.0.1196969,0
0.0.1196967,0
0.0.1196954,0
0.0.1196935,0
0.0.1196777,0
0.0.1196626,0
0.0.1196463,0
0.0.1196248,0
0.0.1196213,0
0.0.1196143,0
0.0.1195829,83012.776665
0.0.1195503,0
0.0.1195414,0
0.0.1195413,0
0.0.1195203,0
0.0.1195090,0
0.0.1195072,0
0.0.1195069,0
0.0.1195055,0
0.0.1194906,0
0.0.1194802,0
0.0.1194780,0
0.0.1194691,0
0.0.1194381,0
0.0.1194072,0
0.0.1194038,0
0.0.1193918,100000
0.0.1193868,0
0.0.1193820,0
0.0.1193752,0
0.0.1193732,23668.410465
0.0.1193675,0
0.0.1193454,0
0.0.1193422,0
0.0.1193238,0
0.0.1193225,0
0.0.1193213,0
0.0.1192662,0
0.0.1192566,0
0.0.1192433,0
0.0.1192389,0
0.0.1192358,0
0.0.1192154,0
0.0.1191962,0
0.0.1191959,0
0.0.1191940,0
0.0.1191920,0
0.0.1191893,0
0.0.1191868,0
0.0.1191804,0
0.0.1191780,0
0.0.1191777,0
0.0.1191723,0
0.0.1191422,0
0.0.1191354,0
0.0.1191238,0
0.0.1191163,0
0.0.1191002,0
0.0.1190770,0
0.0.1190763,0
0.0.1190675,0
0.0.1190526,0
0.0.1190302,0
0.0.1190209,0
0.0.1189978,0
0.0.1189582,96416.052135
0.0.1189580,0
0.0.1189461,0
0.0.1189446,0
0.0.1189444,0
0.0.1189443,0
0.0.1189394,0
0.0.1189341,0
0.0.1189252,0
0.0.1189145,0
0.0.1189100,0
0.0.1188956,0
0.0.1188942,0
0.0.1188854,0
0.0.1188802,0
0.0.1188581,0
0.0.1188503,0
0.0.1188495,0
0.0.1188385,0
0.0.1188274,0
0.0.1188269,0
0.0.1188249,0
0.0.1188242,0
0.0.1188216,0
0.0.1188185,0
0.0.1188072,0
0.0.1187736,5738.823059
0.0.1187246,0
0.0.1187133,0
0.0.1187129,0
0.0.1187113,0
0.0.1187104,0
0.0.1187096,0
0.0.1187080,0
0.0.1187064,0
0.0.1187050,0
0.0.1187039,0
0.0.1187010,0
0.0.1186935,0
0.0.1186872,0
0.0.1186579,0
0.0.1186502,0
0.0.1185811,0
0.0.1185632,0
0.0.1185608,2450231.340887
0.0.1185309,0
0.0.1185307,5962177.963847
0.0.1185279,0
0.0.1185271,0
0.0.1185268,0
0.0.1185192,0
0.0.1185155,0
0.0.1185154,0
0.0.1185029,0
0.0.1184986,0
0.0.1184525,0
0.0.1184303,0
0.0.1184144,0
0.0.1183791,0
0.0.1183615,0
0.0.1183553,0
0.0.1183457,0
0.0.1183425,0
0.0.1183371,0
0.0.1183339,0
0.0.1183311,305914.719124
0.0.1183295,0
0.0.1183143,0
0.0.1183083,0
0.0.1183056,0
0.0.1183023,0
0.0.1183019,0
0.0.1183012,0
0.0.1182997,0
0.0.1182980,0
0.0.1182968,0
0.0.1182954,0
0.0.1182934,0
0.0.1182925,0
0.0.1182880,0
0.0.1182879,0
0.0.1182060,0
0.0.1181626,0
0.0.1181372,0
0.0.1180854,1004000.802291
0.0.1180842,0
0.0.1180801,0
0.0.1180788,0
0.0.1180777,0
0.0.1180589,0
0.0.1180265,0
0.0.1180260,0
0.0.1180219,0
0.0.1180152,0
0.0.1180076,0
0.0.1179798,0
0.0.1179527,0
0.0.1179385,0
0.0.1179363,0
0.0.1179343,0
0.0.1179294,0
0.0.1179110,0
0.0.1178678,0
0.0.1178666,0
0.0.1178607,0
0.0.1178595,0
0.0.1178592,0
0.0.1177811,0
0.0.1177722,0
0.0.1177288,0
0.0.1177153,0
0.0.1177120,0
0.0.1177116,0
0.0.1177100,0
0.0.1177005,0
0.0.1176992,0
0.0.1176799,0
0.0.1176768,0
0.0.1176747,0
0.0.1176700,0
0.0.1176659,0
0.0.1176630,0
0.0.1176503,0
0.0.1176400,27005.84969
0.0.1176304,0
0.0.1176286,0
0.0.1176278,0
0.0.1176272,0
0.0.1176259,0
0.0.1176251,0
0.0.1176220,0
0.0.1176192,0
0.0.1176189,0
0.0.1176094,0
0.0.1176071,0
0.0.1176040,0
0.0.1175997,0
0.0.1175992,0
0.0.1175971,0
0.0.1175894,0
0.0.1175732,0
0.0.1175713,0
0.0.1175699,0
0.0.1175463,0
0.0.1175461,0
0.0.1175270,0
0.0.1175125,0
0.0.1174958,0
0.0.1174952,0
0.0.1174939,0
0.0.1174866,0
0.0.1174732,0
0.0.1174726,0
0.0.1174681,0
0.0.1174660,0
0.0.1174594,0
0.0.1174501,0
0.0.1174485,0
0.0.1174468,0
0.0.1174459,0
0.0.1174428,0
0.0.1174413,0
0.0.1174391,0
0.0.1174364,0
0.0.1174320,0
0.0.1174253,0
0.0.1174057,0
0.0.1174040,0
0.0.1174013,0
0.0.1173922,0
0.0.1173837,0
0.0.1173804,0
0.0.1173799,0
0.0.1173760,0
0.0.1173633,0
0.0.1173549,0
0.0.1173537,0
0.0.1173495,0
0.0.1173474,0
0.0.1173461,0
0.0.1173413,0
0.0.1173405,0
0.0.1173212,0
0.0.1173209,0
0.0.1173148,0
0.0.1173126,0
0.0.1173100,0
0.0.1172980,0
0.0.1172964,0
0.0.1172838,0
0.0.1172609,0
0.0.1172590,0
0.0.1172550,0
0.0.1172380,0
0.0.1172336,0
0.0.1172322,0
0.0.1172311,0
0.0.1172244,0
0.0.1172194,0
0.0.1172169,0
0.0.1172163,0
0.0.1172100,0
0.0.1172087,0
0.0.1171962,0
0.0.1171877,0
0.0.1171869,0
0.0.1171763,0
0.0.1171752,0
0.0.1171703,0
0.0.1171579,0
0.0.1171535,0
0.0.1171453,0
0.0.1171447,0
0.0.1171439,0
0.0.1171428,0
0.0.1171332,0
0.0.1171325,0
0.0.1171289,0
0.0.1171228,0
0.0.1171215,0
0.0.1171182,0
0.0.1171155,0
0.0.1171127,0
0.0.1171110,0
0.0.1171100,0
0.0.1171097,0
0.0.1171095,0
0.0.1171002,22773.231165
0.0.1170949,0
0.0.1170894,0
0.0.1170808,0
0.0.1170799,0
0.0.1170795,0
0.0.1170783,0
0.0.1170731,0
0.0.1170599,0
0.0.1170568,0
0.0.1170500,0
0.0.1170498,0
0.0.1170432,0
0.0.1170405,0
0.0.1170338,0
0.0.1170323,0
0.0.1170318,0
0.0.1170247,0
0.0.1170242,0
0.0.1170208,0
0.0.1170201,0
0.0.1170194,0
0.0.1170148,0
0.0.1170047,0
0.0.1170041,0
0.0.1170019,0
0.0.1169982,0
0.0.1169971,0
0.0.1169936,0
0.0.1169933,0
0.0.1169876,0
0.0.1169847,0
0.0.1169826,0
0.0.1169822,0
0.0.1169769,0
0.0.1169764,0
0.0.1169751,0
0.0.1169705,0
0.0.1169703,0
0.0.1169680,0
0.0.1169655,0
0.0.1169645,0
0.0.1169639,0
0.0.1169634,0
0.0.1169569,0
0.0.1169567,0
0.0.1169556,0
0.0.1169500,0
0.0.1169499,0
0.0.1169489,0
0.0.1169413,0
0.0.1169389,0
0.0.1169310,0
0.0.1169304,0
0.0.1169253,0
0.0.1169237,0
0.0.1169161,0
0.0.1169157,0
0.0.1169122,0
0.0.1169091,0
0.0.1169089,0
0.0.1169083,0
0.0.1169080,0
0.0.1169074,0
0.0.1169056,0
0.0.1169051,0
0.0.1169049,0
0.0.1168995,0
0.0.1168980,1500
0.0.1168977,0
0.0.1168951,0
0.0.1168945,0
0.0.1168938,0
0.0.1168910,0
0.0.1168899,0
0.0.1168890,0
0.0.1168885,0
0.0.1168881,0
0.0.1168880,0
0.0.1168838,0
0.0.1168831,0
0.0.1168810,0
0.0.1168803,0
0.0.1168773,0
0.0.1168768,0
0.0.1168766,0
0.0.1168747,0
0.0.1168705,0
0.0.1168698,0
0.0.1168630,0
0.0.1168584,0
0.0.1168524,0
0.0.1166376,0
0.0.1164614,0
0.0.1164602,0
0.0.1164564,0
0.0.1164562,0
0.0.1164537,0
0.0.1164520,0
0.0.1164516,0
0.0.1164494,0
0.0.1164466,0
0.0.1164423,0
0.0.1164419,0
0.0.1164351,0
0.0.1164318,0
0.0.1164304,0
0.0.1164157,998381.99164
0.0.1164156,0
0.0.1164147,0
0.0.1164133,0
0.0.1164099,0
0.0.1164061,0
0.0.1164057,0
0.0.1164048,0
0.0.1163998,0
0.0.1163994,0
0.0.1163974,0
0.0.1163968,0
0.0.1163933,0
0.0.1163924,0
0.0.1163882,0
0.0.1163862,0
0.0.1163827,0
0.0.1163814,0
0.0.1163741,0
0.0.1163728,0
